Group,IsPFAS(haveCF2),Compound name,Code,Solvent_used_for_NMR,SMILES,Internal Standard,FluorineInConjSystem,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70
Other fluorinated compounds,True,"Triethoxy(1H,1H,2H,2H-perfluoro-1-octyl)silane, Triethoxy(3,3,4,4,5,5,6,6,7,7,8,8,8-tridecafluoro-1-octyl)silane",other_9,CD3OD,CO[Si](CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)(OC)OC,,0.0,,,,,,,-116.73,-116.73,,-122.0,-122.0,,-122.94,-122.94,,-123.53,-123.53,,-126.27,-126.27,,-81.04,-81.04,-81.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Perfluorinated ethers,True,Perfluoro-3-methoxypropanoic acid,ether_11,D2O,O=C(O)C(F)(F)C(F)(F)OC(F)(F)F,"hexafluorobenzene, ����",0.0,,,,,-122.7,-122.7,,-90.0,-90.0,,,-57.0,-57.0,-57.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Perfluorinated ethers,True,Perfluoro-4-methoxybutanoic acid,ether_12,D2O,O=C(O)C(F)(F)C(F)(F)C(F)(F)OC(F)(F)F,"hexafluorobenzene, ����",0.0,,,,,-119.9,-119.9,,-129.4,-129.4,,-87.7,-87.7,,,-57.8,-57.8,-57.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Perfluorinated ethers,True,"2,3,3,3-tetrafluoro-2-(heptafluoropropoxy)propanoic acid",ether_13,D2O,O=C(O)C(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F,"hexafluorobenzene, ����",0.0,,,,,-128.7,,,-82.8,-87.6,,-131.7,-131.7,,-83.1,-83.1,-83.1,,-84.3,-84.3,-84.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Perfluorinated ethers,True,Perfluoro-4-isopropoxybutanoic acid,ether_14,D2O,O=C(O)C(F)(F)C(F)(F)C(F)(F)OC(F)(C(F)(F)F)C(F)(F)F,"hexafluorobenzene, ����",0.0,,,,,-119.6,-119.6,,-128.8,-128.8,,-83.2,-83.2,,,-147.1,,-82.3,-82.3,-82.3,,-82.3,-82.3,-82.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Perfluorinated ethers,True,"Perfluoro-3,6-dioxaheptanoic acid",ether_15,D2O,O=C(O)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)F,"hexafluorobenzene, ����",0.0,,,,,-79.6,-79.6,,,-90.3,-90.3,,-92.5,-92.5,,,-57.0,-57,-57.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Perfluorinated ethers,True,"perfluoro(3,6-dioxadecanoic) acid",ether_16,D2O,O=C(O)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,"hexafluorobenzene, ����",0.0,,,,,-79.7,-79.7,,,-90.5,-90.5,,-90.5,-90.5,,,-85.4,-85.4,,-128.3,-128.3,,-128.4,-128.4,,-82.9,-82.9,-82.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Perfluorinated ethers,True,"perfluoro(3,6,9-trioxadecanoic) acid",ether_17,D2O,O=C(O)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)F,"hexafluorobenzene, ����",0.0,,,,,-79.7,-79.7,,,-90.3,-90.3,,-90.3,-90.3,,,-90.5,-90.5,,-92.3,-92.3,,,-57.0,-57.0,-57.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Perfluorinated ethers,True,"Perfluoro-3,6,9-trioxatridecanoic acid",ether_18,D2O,O=C(O)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,"hexafluorobenzene, ����",0.0,,,,,-79.6,-79.6,,,-90.6,-90.6,,-90.6,-90.6,,,-90.8,-90.8,,-90.8,-90.8,,,-85.4,-85.4,,-128.4,-128.4,,-128.5,-128.5,,-82.9,-82.9,-82.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Per- and polyfluorinated carboxylic acids,True,Pentafluoropropionic acid,COOH_23,CD3OD,O=C(O)C(F)(F)C(F)(F)F,HFB -166 ppm,,,,,,-123.42,-123.42,,-84.9,-84.9,-84.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Per- and polyfluorinated carboxylic acids,True,Perfluoropentanoic acid,COOH_24,CD3OD,O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,HFB -166 ppm,,,,,,-120.48,-120.48,,-125.07,-125.07,,-127.34,-127.34,,-82.64,-82.64,-82.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Per- and polyfluorinated carboxylic acids,True,Perfluorohexanoic acid,COOH_25,CD3OD,O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,HFB -166 ppm,,,,,,-120.23,-120.23,,-123.75,-123.75,,-124.31,-124.31,,-127.49,-127.49,,-82.48,-82.48,-82.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Per- and polyfluorinated carboxylic acids,True,Perfluoroheptanoic acid,COOH_26,CD3OD,O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,HFB -166 ppm,,,,,,-120.19,-120.19,,-122.91,-122.91,,-123.92,-123.92,,-124.09,-124.09,,-127.36,-127.36,,-82.43,-82.43,-82.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Per- and polyfluorinated carboxylic acids,True,Perfluorooctanoic acid,COOH_27,CD3OD,O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,HFB -166 ppm,,,,,,-120.17,-120.17,,-122.72,-122.72,,-123.07,-123.07,,-123.8,-123.8,,-124.07,-124.07,,-127.31,-127.31,,-82.39,-82.39,-82.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Per- and polyfluorinated carboxylic acids,True,Perfluorononanoic acid,COOH_28,CD3OD,O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,HFB -166 ppm,,,,,,-120.1,-120.1,,-122.66,-122.66,,-122.89,-122.89,,-122.89,-122.89,,-123.72,-123.72,,-124.3,-124.3,,-127.27,-127.27,,-82.37,-82.37,-82.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Per- and polyfluorinated carboxylic acids,True,Perfluorodecanoic acid,COOH_29,CD3OD,O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,HFB -166 ppm,,,,,,-120.1,-120.1,,-122.8,-122.8,,-122.8,-122.8,,-122.8,-122.8,,-122.8,-122.8,,-123.73,-123.73,,-124.01,-124.01,,-127.27,-127.27,,-82.36,-82.36,-82.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Per- and polyfluorinated carboxylic acids,True,Perfluoroundecanoic acid,COOH_30,CD3OD,O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,HFB -166 ppm,,,,,,-120.16,-120.16,,-122.69,-122.69,,-122.69,-122.69,,-122.69,-122.69,,-122.69,-122.69,,-122.69,-122.69,,-123.7,-123.7,,-124.05,-124.05,,-127.27,-127.27,,-82.37,-82.37,-82.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Per- and polyfluorinated carboxylic acids,True,Perfluorotridecanoic acid,COOH_31,CD3OD,O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,HFB -166 ppm,,,,,,-120.16,-120.16,,-122.66,-122.66,,-122.66,-122.66,,-122.66,-122.66,,-122.66,-122.66,,-122.66,-122.66,,-122.66,-122.66,,-121.73,-121.73,,-121.58,-121.58,,-122.95,-122.95,,-126.2,-126.2,,-81.26,-81.26,-81.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Per- and polyfluorinated carboxylic acids,True,Perfluorotetradecanoic acid,COOH_32,CD3OD,O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,HFB -166 ppm,,,,,,-120.11,-120.11,,-122.64,-122.64,,-122.64,-122.64,,-122.64,-122.64,,-122.64,-122.64,,-122.64,-122.64,,-122.64,-122.64,,-122.64,-122.64,,-121.72,-121.72,,-122.58,-122.58,,-122.93,-122.93,,-126.15,-126.15,,-81.25,-81.25,-81.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Per- and polyfluorinated sulfur-containing compounds,True,Trifluoromethanesulfonic acid,SO3H_17,CD3OD,O=S(=O)(O)C(F)(F)F,HFB -166 ppm,,,,,,,-80.16,-80.16,-80.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Per- and polyfluorinated sulfur-containing compounds,True,Perfluorobutanesulfonic acid,SO3H_18,CD3OD,O=S(=O)(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,HFB -166 ppm,,,,,,,-116.03,-116.03,,-123.28,-123.28,,-127.39,-127.39,,-82.3,-82.3,-82.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Per- and polyfluorinated sulfur-containing compounds,True,Sodium Perfluoro-1-pentanesulfonate,SO3H_19,CD3OD,O=S(=O)(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,HFB -166 ppm,,,,,,,-115.74,-115.74,,-121.94,-121.94,,-123.7,-123.7,,-127.39,-127.39,,-82.49,-82.49,-82.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Per- and polyfluorinated sulfur-containing compounds,True,Perfluorohexanesulfonic acid,SO3H_20,CD3OD,O=S(=O)(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,HFB -166 ppm,,,,,,,-115.71,-115.71,,-121.74,-121.74,,-122.88,-122.88,,-123.83,-123.83,,-127.33,-127.33,,-82.44,-82.44,-82.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Per- and polyfluorinated sulfur-containing compounds,True,Perfluoro-1-heptanesulfonic acid,SO3H_21,CD3OD,O=S(=O)(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,HFB -166 ppm,,,,,,,-115.68,-115.68,,-121.69,-121.69,,-122.69,-122.69,,-122.99,-122.99,,-123.76,-123.76,,-127.32,-127.32,,-82.41,-82.41,-82.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Per- and polyfluorinated sulfur-containing compounds,True,Potassium perfluorooctanesulfonate,SO3H_22,CD3OD,O=S(=O)(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,HFB -166 ppm,,,,,,,-115.69,-115.69,,-121.67,-121.67,,-122.65,-122.65,,-122.82,-122.82,,-122.93,-122.93,,-123.74,-123.74,,-127.28,-127.28,,-82.37,-82.37,-82.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Per- and polyfluorinated sulfur-containing compounds,True,Perfluoro-1-decanesulfonic acid,SO3H_23,CD3OD,O=S(=O)(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,HFB -166 ppm,,,,,,,-115.68,-115.68,,-121.67,-121.67,,-122.71,-122.71,,-122.71,-122.71,,-122.71,-122.71,,-122.71,-122.71,,-122.86,-122.86,,-123.69,-123.69,,-127.26,-127.26,,-82.35,-82.35,-82.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Per- and polyfluorinated sulfur-containing compounds,True,"1H, 1H, 2H, 2H-Perfluorohexane sulfonic acid",SO3H_24,CD3OD,O=S(=O)(O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,HFB -166 ppm,,,,,,,,,-115.38,-115.38,,-125.56,-125.56,,-127.25,-127.25,,-82.68,-82.68,-82.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Per- and polyfluorinated sulfur-containing compounds,True,"1H, 1H, 2H, 2H-perfluorooctane sulfonic acid",SO3H_25,CD3OD,O=S(=O)(O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,HFB -166 ppm,,,,,,,,,-115.13,-115.13,,-122.92,-122.92,,-123.9,-123.9,,-124.56,-124.56,,-127.34,-127.34,,-82.43,-82.43,-82.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Per- and polyfluorinated sulfur-containing compounds,True,"1H, 1H, 2H, 2H-Perfluorodecane sulfonic acid",SO3H_26,CD3OD,O=S(=O)(O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,HFB -166 ppm,,,,,,,,,-115.11,-115.11,,-122.7,-122.7,,-123.73,-123.73,,-123.73,-123.73,,-123.73,-123.73,,-124.5,-124.5,,-127.28,-127.28,,-82.37,-82.37,-82.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Polyfluorinated ethers,True,Perfluoro-3-methoxypropanoic acid,ether_19,CD3OD,O=C(O)C(F)(F)C(F)(F)OC(F)(F)F,HFB -166 ppm,,,,,,-123.4,-123.4,,-89.28,-89.28,,,-56.91,-56.91,-56.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Polyfluorinated ethers,True,Perfluoro-4-methoxybutanoic acid,ether_20,CD3OD,O=C(O)C(F)(F)C(F)(F)C(F)(F)OC(F)(F)F,HFB -166 ppm,,,,,,-120.77,-120.77,,-128.46,-128.46,,-86.9,-86.9,,,-56.75,-56.75,-56.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Polyfluorinated ethers,True,Perfluoro(2-ethoxyethane)sulfonic acid,ether_21,CD3OD,O=S(=O)(O)C(F)(F)C(F)(F)OC(F)(F)C(F)(F)F,HFB -166 ppm,,,,,,,-119.58,-119.58,,-89.7,-89.7,,,-88.34,-88.34,,-83.72,-83.72,-83.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Polyfluorinated alcohols,True,4:2 Fluorotelomer alcohol,alcohols_11,CD3OD,OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,HFB -166 ppm,,,,,,-114.96,-114.96,,-125.81,-125.81,,-127.28,-127.28,,-82.73,-82.73,-82.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Polyfluorinated alcohols,True,6:2 Fluorotelomer alcohol,alcohols_12,CD3OD,OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,HFB -166 ppm,,,,,,-114.72,-114.72,,-122.96,-122.96,,-123.95,-123.95,,-124.83,-124.83,,-127.37,-127.37,,-82.47,-82.47,-82.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Polyfluorinated alcohols,True,8:2 Fluorotelomer alcohol,alcohols_13,CD3OD,OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,HFB -166 ppm,,,,,,-114.66,-114.66,,-122.71,-122.71,,-122.71,-122.71,,-122.92,-122.92,,-123.75,-123.75,,-124.75,-124.75,,-127.28,-127.28,,-82.38,-82.38,-82.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Polyfluorinated alcohols,True,10:2 Fluorotelomer alcohol,alcohols_14,CD3OD,OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,HFB -166 ppm,,,,,,-114.67,-114.67,,-122.7,-122.7,,-122.7,-122.7,,-122.7,-122.7,,-122.7,-122.7,,-122.85,-122.85,,-123.7,-123.7,,-124.75,-124.75,,-127.27,-127.27,,-82.36,-82.36,-82.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other fluorinated compounds,True,Perfluorooctanephosphonic acid,other_10,CD3OD,O=P(O)(O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,HFB -166 ppm,,,,,,,,,-116.42,-116.42,,-122.93,-122.93,,-123.9,-123.9,,-124.51,-124.51,,-127.34,-127.34,,-82.43,-82.43,-82.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other fluorinated compounds,True,Perfluorododecylphosphonic acid,other_11,CD3OD,O=P(O)(O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,HFB -166 ppm,,,,,,,,,-116.4,-116.4,,-122.69,-122.69,,-122.83,-122.83,,-122.83,-122.83,,-122.83,-122.83,,-122.83,-122.83,,-123.69,-123.69,,-124.45,-124.45,,-127.26,-127.26,,-82.36,-82.36,-82.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other fluorinated compounds,True,Perfluoro-1-octanesulfonamide,other_12,CD3OD,NS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,HFB -166 ppm,,,,,,,-115.11,-115.11,,-121.33,-121.33,,-122.7,-122.7,,-122.91,-122.91,,-123.7,-123.7,,-123.7,-123.7,,-127.29,-127.29,,-82.37,-82.37,-82.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other fluorinated compounds,True,N-methyl perfluorooctanesulfonamidoacetic acid,other_13,CD3OD,CN(CC(=O)O)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,HFB -166 ppm,,,,,,,,,,,,-113.75,-113.75,,-121.4,-121.4,,-122.59,-122.59,,-122.72,-122.72,,-122.89,-122.89,,-123.71,-123.71,,-127.27,-127.27,,-82.36,-82.36,-82.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other fluorinated compounds,True,N-ethyl perfluorooctanesulfonamidoacetic acid,other_14,CD3OD,CCN(CC(=O)O)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,HFB -166 ppm,,,,,,,,,,,,,-114.0,-114.0,,-121.29,-121.29,,-122.58,-122.58,,-122.73,-122.73,,-122.89,-122.89,,-123.71,-123.71,,-127.26,-127.26,,-82.37,-82.37,-82.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
None-PFAS,False,1-Chloro-2-fluoroethane,From_Review_1,CDCl3,FCCCl,,0.0,-220.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,False,fluoroethane,From_Review_2,CDCl3,CCF,,0.0,,,-212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,False,1-fluorobutane,From_Review_3,CDCl3,CCCCF,,0.0,,,,,-219.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,True,"1,1-difluorobutane",From_Review_4,CDCl3,CCCC(F)F,,0.0,,,,,-116.0,-116.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,True,"1,1,1-trifluorobutane",From_Review_5,CDCl3,CCCC(F)(F)F,,0.0,,,,,-68.0,-68.0,-68.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,False,(fluoromethyl)benzene,From_Review_6,CDCl3,FCc1ccccc1,,0.0,-206.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,True,(difluoromethyl)benzene,From_Review_7,CDCl3,FC(F)c1ccccc1,,0.0,-115.0,,-115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,True,(trifluoromethyl)benzene,From_Review_8,CDCl3,FC(F)(F)c1ccccc1,,0.0,-63.0,,-63,-63.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,True,"1,1,1-trifluoroethane",From_Review_9,CDCl3,CC(F)(F)F,,0.0,,,-65,-65.0,-65.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,True,chlorotrifluoromethane,From_Review_10,CDCl3,FC(F)(F)Cl,,0.0,-33.0,,-33,-33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,True,bromotrifluoromethane,From_Review_11,CDCl3,FC(F)(F)Br,,0.0,-21.0,,-21,-21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,True,difluoroiodomethane,From_Review_12,CDCl3,FC(F)I,,0.0,-68.0,,-68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,True,bromodifluoromethane,From_Review_13,CDCl3,FC(F)Br,,0.0,-70.0,,-70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,True,chlorodifluoromethane,From_Review_14,CDCl3,FC(F)Cl,,0.0,-73.0,,-73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,True,fluoroform,From_Review_15,CDCl3,FC(F)F,,0.0,-78.0,,-78,-78.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,True,"1,1-difluoroethane",From_Review_16,CDCl3,CC(F)F,,0.0,,,-110,-110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,False,chlorofluoromethane,From_Review_17,CDCl3,FCCl,,0.0,-169.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,False,fluoroiodomethane,From_Review_18,CDCl3,FCI,,0.0,-191.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,False,fluoromethane,From_Review_19,CDCl3,CF,,0.0,,-268.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,True,difluoromethane,From_Review_20,CDCl3,FCF,,0.0,-148.0,,-148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,False,(Z)-1-chloro-2-fluoroethene,From_Review_21,CDCl3,F/C=C\Cl,,1.0,-127.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,False,3-(fluoromethyl)pentane,From_Review_22,CDCl3,CCC(CC)CF,,0.0,,,,,,,-226.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,False,"1-fluoro-2,2-dimethylpropane",From_Review_23,CDCl3,CC(C)(C)CF,,0.0,,,,,,-223.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,False,(fluoromethyl)cyclopropane,From_Review_24,CDCl3,FCC1CC1,,0.0,-208.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,False,3-fluoro-2-methylpentane,From_Review_25,CDCl3,CCC(F)C(C)C,,0.0,,,,-189.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,False,2-fluoropropane,From_Review_26,CDCl3,CC(C)F,,0.0,,,,-165.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,False,fluorocyclohexane,From_Review_27,CDCl3,FC1CCCCC1,,0.0,-175.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,False,fluorocyclopentane,From_Review_28,CDCl3,FC1CCCC1,,0.0,-171.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,False,fluorocyclobutane,From_Review_29,CDCl3,FC1CCC1,,0.0,-160.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,False,fluorocyclopropane,From_Review_30,CDCl3,FC1CC1,,0.0,-213.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,False,3-ethyl-3-fluoropentane,From_Review_31,CDCl3,CCC(F)(CC)CC,,0.0,,,,-156.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
